"2020-05-09 10:45:00","Красноярский край",1
"2020-05-09 10:45:00","Пермский край",1
"2020-05-09 10:45:00","Республика Башкортостан",1
"2020-05-09 10:45:00","Республика Бурятия",1
"2020-05-09 10:45:00","Республика Дагестан",1
"2020-05-09 10:45:00","Республика Крым",1
"2020-05-09 10:45:00","Республика Марий Эл",1
"2020-05-09 10:45:00","Республика Татарстан",1
"2020-05-09 10:45:00","Самарская область",1
"2020-05-09 10:45:00","Тульская область",1
"2020-05-10 10:40:00","Москва",58
"2020-05-10 10:40:00","Московская область",9
"2020-05-10 10:40:00","Нижегородская область",3
"2020-05-10 10:40:00","Архангельская область",2
"2020-05-10 10:40:00","Владимирская область",2
"2020-05-10 10:40:00","Орловская область",2
"2020-05-10 10:40:00","Ростовская область",2
"2020-05-10 10:40:00","Калужская область",1
"2020-05-10 10:40:00","Краснодарский край",1
"2020-05-10 10:40:00","Красноярский край",1
"2020-05-10 10:40:00","Липецкая область",1
"2020-05-10 10:40:00","Магаданская область",1
"2020-05-10 10:40:00","Мурманская область",1
"2020-05-10 10:40:00","Новосибирская область",1
"2020-05-10 10:40:00","Республика Ингушетия",1
"2020-05-10 10:40:00","Республика Калмыкия",1
"2020-05-10 10:40:00","Челябинская область",1
"2020-05-11 10:35:00","Москва",56
"2020-05-11 10:35:00","Московская область",14
"2020-05-11 10:35:00","Брянская область",5
"2020-05-11 10:35:00","Санкт-Петербург",3
"2020-05-11 10:35:00","Нижегородская область",2
"2020-05-11 10:35:00","Пензенская область",2
"2020-05-11 10:35:00","Республика Дагестан",2
"2020-05-11 10:35:00","Ивановская область",1
"2020-05-11 10:35:00","Кемеровская область",1
"2020-05-11 10:35:00","Кировская область",1
"2020-05-11 10:35:00","Красноярский край",1
"2020-05-11 10:35:00","Омская область",1
"2020-05-11 10:35:00","Республика Коми",1
"2020-05-11 10:35:00","Ростовская область",1
"2020-05-11 10:35:00","Саратовская область",1
"2020-05-11 10:35:00","Томская область",1
"2020-05-11 10:35:00","Удмуртская Республика",1
"2020-05-12 10:35:00","Москва",55
"2020-05-12 10:35:00","Московская область",10
"2020-05-12 10:35:00","Брянская область",7
"2020-05-12 10:35:00","Республика Дагестан",3
"2020-05-12 10:35:00","Белгородская область",2
"2020-05-12 10:35:00","Приморский край",2
"2020-05-12 10:35:00","Республика Северная Осетия - Алания",2
"2020-05-12 10:35:00","Ростовская область",2
"2020-05-12 10:35:00","Рязанская область",2
"2020-05-12 10:35:00","Санкт-Петербург",2
"2020-05-12 10:35:00","Смоленская область",2
"2020-05-12 10:35:00","Тульская область",2
"2020-05-12 10:35:00","Ханты-Мансийский автономный округ",2
"2020-05-12 10:35:00","Астраханская область",1
"2020-05-12 10:35:00","Забайкальский край",1
"2020-05-12 10:35:00","Ивановская область",1
"2020-05-12 10:35:00","Кабардино-Балкарская Республика",1
"2020-05-12 10:35:00","Нижегородская область",1
"2020-05-12 10:35:00","Новосибирская область",1
"2020-05-12 10:35:00","Орловская область",1
"2020-05-12 10:35:00","Пермский край",1
"2020-05-12 10:35:00","Республика Башкортостан",1
"2020-05-12 10:35:00","Республика Марий Эл",1
"2020-05-12 10:35:00","Республика Татарстан",1
"2020-05-12 10:35:00","Ставропольский край",1
"2020-05-12 10:35:00","Тюменская область",1
"2020-05-12 10:35:00","Чеченская Республика",1
"2020-05-13 10:35:00","Москва",53
"2020-05-13 10:35:00","Московская область",7
"2020-05-13 10:35:00","Санкт-Петербург",5
"2020-05-13 10:35:00","Калужская область",4
"2020-05-13 10:35:00","Нижегородская область",3
"2020-05-13 10:35:00","Республика Дагестан",3
"2020-05-13 10:35:00","Республика Ингушетия",3
"2020-05-13 10:35:00","Кабардино-Балкарская Республика",2
"2020-05-13 10:35:00","Брянская область",1
"2020-05-13 10:35:00","Волгоградская область",1
"2020-05-13 10:35:00","Камчатский край",1
"2020-05-13 10:35:00","Республика Адыгея",1
"2020-05-13 10:35:00","Республика Карелия",1
"2020-05-13 10:35:00","Республика Коми",1
"2020-05-13 10:35:00","Республика Марий Эл",1
"2020-05-13 10:35:00","Республика Мордовия",1
"2020-05-13 10:35:00","Республика Северная Осетия - Алания",1
"2020-05-13 10:35:00","Республика Тыва",1
"2020-05-13 10:35:00","Республика Хакасия",1
"2020-05-13 10:35:00","Ростовская область",1
"2020-05-13 10:35:00","Саратовская область",1
"2020-05-13 10:35:00","Тамбовская область",1
"2020-05-13 10:35:00","Томская область",1
"2020-05-13 10:35:00","Ульяновская область",1
"2020-05-14 10:35:00","Москва",58
"2020-05-14 10:35:00","Московская область",14
"2020-05-14 10:35:00","Санкт-Петербург",6
"2020-05-14 10:35:00","Краснодарский край",2
"2020-05-14 10:35:00","Нижегородская область",2
"2020-05-14 10:35:00","Ставропольский край",2
"2020-05-14 10:35:00","Тульская область",2
"2020-05-14 10:35:00","Вологодская область",1
"2020-05-14 10:35:00","Кабардино-Балкарская Республика",1
"2020-05-14 10:35:00","Мурманская область",1
"2020-05-14 10:35:00","Республика Ингушетия",1
"2020-05-14 10:35:00","Свердловская область",1
"2020-05-14 10:35:00","Смоленская область",1
"2020-05-14 10:35:00","Челябинская область",1
"2020-05-15 10:35:00","Москва",68
"2020-05-15 10:35:00","Московская область",13
"2020-05-15 10:35:00","Санкт-Петербург",5
"2020-05-15 10:35:00","Нижегородская область",3
"2020-05-15 10:35:00","Ставропольский край",3
"2020-05-15 10:35:00","Новосибирская область",2
"2020-05-15 10:35:00","Республика Ингушетия",2
"2020-05-15 10:35:00","Тульская область",2
"2020-05-15 10:35:00","Ханты-Мансийский автономный округ",2
"2020-05-15 10:35:00","Белгородская область",1
"2020-05-15 10:35:00","Еврейская автономная область",1
"2020-05-15 10:35:00","Забайкальский край",1
