region,year,month,deaths,from_covid,with_covid,stopcoronavirus
Орловская область,2020,2,899,0,0,0
Орловская область,2020,3,939,0,0,0
Орловская область,2020,4,836,0,0,5
Орловская область,2020,5,1153,40,5,20
Орловская область,2020,6,838,72,9,36
Орловская область,2020,7,1271,65,14,28
Орловская область,2020,8,962,31,4,17
Орловская область,2020,9,1155,82,10,23
Пензенская область,2016,1,1783,0,0,0
Пензенская область,2016,2,1495,0,0,0
Пензенская область,2016,3,1725,0,0,0
Пензенская область,2016,4,1618,0,0,0
Пензенская область,2016,5,1693,0,0,0
Пензенская область,2016,6,1701,0,0,0
Пензенская область,2016,7,1534,0,0,0
Пензенская область,2016,8,1610,0,0,0
Пензенская область,2016,9,1546,0,0,0
Пензенская область,2016,10,1546,0,0,0
Пензенская область,2016,11,1631,0,0,0
Пензенская область,2016,12,1654,0,0,0
Пензенская область,2017,1,1856,0,0,0
Пензенская область,2017,2,1589,0,0,0
Пензенская область,2017,3,1759,0,0,0
Пензенская область,2017,4,1508,0,0,0
Пензенская область,2017,5,1719,0,0,0
Пензенская область,2017,6,1475,0,0,0
Пензенская область,2017,7,1423,0,0,0
Пензенская область,2017,8,1541,0,0,0
Пензенская область,2017,9,1425,0,0,0
Пензенская область,2017,10,1525,0,0,0
Пензенская область,2017,11,1547,0,0,0
Пензенская область,2017,12,1485,0,0,0
Пензенская область,2018,1,1763,0,0,0
Пензенская область,2018,2,1533,0,0,0
Пензенская область,2018,3,1934,0,0,0
Пензенская область,2018,4,1722,0,0,0
Пензенская область,2018,5,1639,0,0,0
Пензенская область,2018,6,1597,0,0,0
Пензенская область,2018,7,1571,0,0,0
Пензенская область,2018,8,1491,0,0,0
Пензенская область,2018,9,1418,0,0,0
Пензенская область,2018,10,1347,0,0,0
Пензенская область,2018,11,1350,0,0,0
Пензенская область,2018,12,1822,0,0,0
Пензенская область,2019,1,1679,0,0,0
Пензенская область,2019,2,1484,0,0,0
Пензенская область,2019,3,1587,0,0,0
Пензенская область,2019,4,1583,0,0,0
Пензенская область,2019,5,1548,0,0,0
Пензенская область,2019,6,1494,0,0,0
Пензенская область,2019,7,1501,0,0,0
Пензенская область,2019,8,1474,0,0,0
Пензенская область,2019,9,1407,0,0,0
Пензенская область,2019,10,1613,0,0,0
Пензенская область,2019,11,1467,0,0,0
Пензенская область,2019,12,1548,0,0,0
Пензенская область,2020,1,1695,0,0,0
Пензенская область,2020,2,1509,0,0,0
Пензенская область,2020,3,1674,0,0,0
Пензенская область,2020,4,1635,6,2,6
Пензенская область,2020,5,1956,56,69,12
Пензенская область,2020,6,2048,98,105,22
Пензенская область,2020,7,1923,22,84,40
Пензенская область,2020,8,1550,5,90,26
Пензенская область,2020,9,1871,6,215,25
Пермский край,2016,1,3204,0,0,0
Пермский край,2016,2,3014,0,0,0
Пермский край,2016,3,3099,0,0,0
Пермский край,2016,4,2930,0,0,0
Пермский край,2016,5,3177,0,0,0
Пермский край,2016,6,2918,0,0,0
Пермский край,2016,7,2816,0,0,0
Пермский край,2016,8,3298,0,0,0
Пермский край,2016,9,2974,0,0,0
Пермский край,2016,10,2892,0,0,0
Пермский край,2016,11,2953,0,0,0
Пермский край,2016,12,3044,0,0,0
Пермский край,2017,1,3496,0,0,0
Пермский край,2017,2,2896,0,0,0
Пермский край,2017,3,3147,0,0,0
Пермский край,2017,4,2686,0,0,0
Пермский край,2017,5,3064,0,0,0
Пермский край,2017,6,2957,0,0,0
Пермский край,2017,7,2737,0,0,0
Пермский край,2017,8,2647,0,0,0
Пермский край,2017,9,2860,0,0,0
Пермский край,2017,10,2934,0,0,0
Пермский край,2017,11,2653,0,0,0
Пермский край,2017,12,2703,0,0,0
Пермский край,2018,1,3296,0,0,0
Пермский край,2018,2,2741,0,0,0
Пермский край,2018,3,3271,0,0,0
Пермский край,2018,4,3014,0,0,0
Пермский край,2018,5,3256,0,0,0
Пермский край,2018,6,2991,0,0,0
Пермский край,2018,7,2934,0,0,0
Пермский край,2018,8,2788,0,0,0
Пермский край,2018,9,2595,0,0,0
Пермский край,2018,10,2985,0,0,0
Пермский край,2018,11,2776,0,0,0
Пермский край,2018,12,2749,0,0,0
Пермский край,2019,1,3299,0,0,0
Пермский край,2019,2,2938,0,0,0
Пермский край,2019,3,2831,0,0,0
Пермский край,2019,4,2858,0,0,0
Пермский край,2019,5,2896,0,0,0
Пермский край,2019,6,2523,0,0,0
Пермский край,2019,7,2887,0,0,0
Пермский край,2019,8,2797,0,0,0
Пермский край,2019,9,2895,0,0,0
Пермский край,2019,10,3004,0,0,0
Пермский край,2019,11,2646,0,0,0
Пермский край,2019,12,2866,0,0,0
Пермский край,2020,1,3215,0,0,0
Пермский край,2020,2,2815,0,0,0
Пермский край,2020,3,2927,0,0,0
Пермский край,2020,4,2757,7,6,7
Пермский край,2020,5,2861,20,29,13
Пермский край,2020,6,2935,82,57,58
Пермский край,2020,7,3682,128,87,88
Пермский край,2020,8,2748,41,59,49
Пермский край,2020,9,3313,139,89,64
Приморский край,2016,1,2143,0,0,0
Приморский край,2016,2,2101,0,0,0
Приморский край,2016,3,2534,0,0,0
Приморский край,2016,4,2165,0,0,0
Приморский край,2016,5,2187,0,0,0
Приморский край,2016,6,2164,0,0,0
Приморский край,2016,7,1989,0,0,0
Приморский край,2016,8,2328,0,0,0
Приморский край,2016,9,2004,0,0,0
Приморский край,2016,10,2141,0,0,0
Приморский край,2016,11,2211,0,0,0
Приморский край,2016,12,2187,0,0,0
Приморский край,2017,1,2312,0,0,0
Приморский край,2017,2,2066,0,0,0
Приморский край,2017,3,2343,0,0,0
Приморский край,2017,4,1987,0,0,0
Приморский край,2017,5,2252,0,0,0
Приморский край,2017,6,2050,0,0,0
Приморский край,2017,7,1971,0,0,0
Приморский край,2017,8,2160,0,0,0
Приморский край,2017,9,1946,0,0,0
Приморский край,2017,10,2112,0,0,0
Приморский край,2017,11,2065,0,0,0
Приморский край,2017,12,2057,0,0,0
Приморский край,2018,1,2492,0,0,0
Приморский край,2018,2,2109,0,0,0
Приморский край,2018,3,2378,0,0,0
Приморский край,2018,4,2023,0,0,0
Приморский край,2018,5,2271,0,0,0
Приморский край,2018,6,1867,0,0,0
Приморский край,2018,7,2180,0,0,0
Приморский край,2018,8,2244,0,0,0
Приморский край,2018,9,1876,0,0,0
Приморский край,2018,10,2186,0,0,0
Приморский край,2018,11,2077,0,0,0
Приморский край,2018,12,1996,0,0,0
Приморский край,2019,1,2562,0,0,0
Приморский край,2019,2,2179,0,0,0
Приморский край,2019,3,2179,0,0,0
Приморский край,2019,4,2128,0,0,0
Приморский край,2019,5,2164,0,0,0
Приморский край,2019,6,1889,0,0,0
Приморский край,2019,7,2231,0,0,0
Приморский край,2019,8,2098,0,0,0
Приморский край,2019,9,1912,0,0,0
Приморский край,2019,10,2240,0,0,0
Приморский край,2019,11,2057,0,0,0
Приморский край,2019,12,2091,0,0,0
Приморский край,2020,1,2486,0,0,0
Приморский край,2020,2,1916,0,0,0
Приморский край,2020,3,2228,0,0,0
Приморский край,2020,4,2027,4,2,3
Приморский край,2020,5,2447,18,49,16
Приморский край,2020,6,1776,24,17,25
Приморский край,2020,7,2224,48,25,37
Приморский край,2020,8,2114,24,22,22
Приморский край,2020,9,2173,22,6,15
Псковская область,2016,1,1170,0,0,0
Псковская область,2016,2,973,0,0,0
Псковская область,2016,3,993,0,0,0
Псковская область,2016,4,845,0,0,0
Псковская область,2016,5,982,0,0,0
Псковская область,2016,6,1008,0,0,0
Псковская область,2016,7,892,0,0,0
Псковская область,2016,8,992,0,0,0
Псковская область,2016,9,870,0,0,0
Псковская область,2016,10,872,0,0,0
Псковская область,2016,11,974,0,0,0
Псковская область,2016,12,972,0,0,0
Псковская область,2017,1,1111,0,0,0
Псковская область,2017,2,939,0,0,0
Псковская область,2017,3,1042,0,0,0
Псковская область,2017,4,875,0,0,0
Псковская область,2017,5,999,0,0,0
Псковская область,2017,6,927,0,0,0
Псковская область,2017,7,797,0,0,0
Псковская область,2017,8,917,0,0,0
Псковская область,2017,9,858,0,0,0
Псковская область,2017,10,972,0,0,0
Псковская область,2017,11,891,0,0,0
Псковская область,2017,12,817,0,0,0
Псковская область,2018,1,1030,0,0,0
Псковская область,2018,2,833,0,0,0
Псковская область,2018,3,1095,0,0,0
Псковская область,2018,4,1007,0,0,0
Псковская область,2018,5,925,0,0,0
Псковская область,2018,6,855,0,0,0
Псковская область,2018,7,901,0,0,0
Псковская область,2018,8,836,0,0,0
Псковская область,2018,9,772,0,0,0
Псковская область,2018,10,907,0,0,0
Псковская область,2018,11,861,0,0,0
Псковская область,2018,12,829,0,0,0
Псковская область,2019,1,964,0,0,0
Псковская область,2019,2,756,0,0,0
Псковская область,2019,3,883,0,0,0
Псковская область,2019,4,1125,0,0,0
Псковская область,2019,5,868,0,0,0
Псковская область,2019,6,869,0,0,0
Псковская область,2019,7,900,0,0,0
Псковская область,2019,8,777,0,0,0
Псковская область,2019,9,822,0,0,0
Псковская область,2019,10,918,0,0,0
Псковская область,2019,11,837,0,0,0
Псковская область,2019,12,860,0,0,0
Псковская область,2020,1,981,0,0,0
Псковская область,2020,2,825,0,0,0
Псковская область,2020,3,906,0,0,0
Псковская область,2020,4,898,4,0,7
Псковская область,2020,5,886,9,0,1
Псковская область,2020,6,1005,34,16,12
Псковская область,2020,7,942,10,14,32
Псковская область,2020,8,883,3,19,11
Псковская область,2020,9,940,2,18,0
Республика Адыгея,2016,1,563,0,0,0
Республика Адыгея,2016,2,498,0,0,0
Республика Адыгея,2016,3,496,0,0,0
Республика Адыгея,2016,4,432,0,0,0
Республика Адыгея,2016,5,556,0,0,0
Республика Адыгея,2016,6,495,0,0,0
Республика Адыгея,2016,7,450,0,0,0
Республика Адыгея,2016,8,465,0,0,0
Республика Адыгея,2016,9,446,0,0,0
Республика Адыгея,2016,10,424,0,0,0
Республика Адыгея,2016,11,473,0,0,0
Республика Адыгея,2016,12,520,0,0,0
Республика Адыгея,2017,1,589,0,0,0
Республика Адыгея,2017,2,473,0,0,0
Республика Адыгея,2017,3,554,0,0,0
Республика Адыгея,2017,4,427,0,0,0
Республика Адыгея,2017,5,497,0,0,0
Республика Адыгея,2017,6,456,0,0,0
Республика Адыгея,2017,7,440,0,0,0
Республика Адыгея,2017,8,485,0,0,0
Республика Адыгея,2017,9,401,0,0,0
Республика Адыгея,2017,10,474,0,0,0
Республика Адыгея,2017,11,486,0,0,0
Республика Адыгея,2017,12,452,0,0,0
Республика Адыгея,2018,1,517,0,0,0
Республика Адыгея,2018,2,396,0,0,0
Республика Адыгея,2018,3,522,0,0,0
Республика Адыгея,2018,4,450,0,0,0
Республика Адыгея,2018,5,492,0,0,0
Республика Адыгея,2018,6,455,0,0,0
Республика Адыгея,2018,7,486,0,0,0
Республика Адыгея,2018,8,476,0,0,0
Республика Адыгея,2018,9,409,0,0,0
Республика Адыгея,2018,10,441,0,0,0
Республика Адыгея,2018,11,394,0,0,0
Республика Адыгея,2018,12,552,0,0,0
Республика Адыгея,2019,1,529,0,0,0
Республика Адыгея,2019,2,498,0,0,0
Республика Адыгея,2019,3,534,0,0,0
Республика Адыгея,2019,4,443,0,0,0
Республика Адыгея,2019,5,503,0,0,0
Республика Адыгея,2019,6,406,0,0,0
Республика Адыгея,2019,7,473,0,0,0
Республика Адыгея,2019,8,454,0,0,0
Республика Адыгея,2019,9,391,0,0,0
Республика Адыгея,2019,10,491,0,0,0
Республика Адыгея,2019,11,486,0,0,0
Республика Адыгея,2019,12,415,0,0,0
Республика Адыгея,2020,1,558,0,0,0
Республика Адыгея,2020,2,416,0,0,0
Республика Адыгея,2020,3,479,0,0,0
Республика Адыгея,2020,4,399,0,0,3
Республика Адыгея,2020,5,544,8,2,6
Республика Адыгея,2020,6,409,3,2,5
Республика Адыгея,2020,7,461,6,2,6
Республика Адыгея,2020,8,437,4,3,7
Республика Адыгея,2020,9,507,11,11,6
Республика Алтай,2016,1,189,0,0,0
Республика Алтай,2016,2,160,0,0,0
Республика Алтай,2016,3,200,0,0,0
Республика Алтай,2016,4,185,0,0,0
Республика Алтай,2016,5,178,0,0,0
Республика Алтай,2016,6,174,0,0,0
Республика Алтай,2016,7,163,0,0,0
Республика Алтай,2016,8,188,0,0,0
Республика Алтай,2016,9,195,0,0,0
Республика Алтай,2016,10,156,0,0,0
Республика Алтай,2016,11,184,0,0,0
Республика Алтай,2016,12,179,0,0,0
Республика Алтай,2017,1,193,0,0,0
Республика Алтай,2017,2,177,0,0,0
Республика Алтай,2017,3,212,0,0,0
Республика Алтай,2017,4,142,0,0,0
Республика Алтай,2017,5,183,0,0,0
Республика Алтай,2017,6,172,0,0,0
Республика Алтай,2017,7,167,0,0,0
Республика Алтай,2017,8,179,0,0,0
Республика Алтай,2017,9,160,0,0,0
Республика Алтай,2017,10,171,0,0,0
Республика Алтай,2017,11,168,0,0,0
Республика Алтай,2017,12,175,0,0,0
Республика Алтай,2018,1,183,0,0,0
Республика Алтай,2018,2,159,0,0,0
Республика Алтай,2018,3,217,0,0,0
Республика Алтай,2018,4,194,0,0,0
Республика Алтай,2018,5,177,0,0,0
Республика Алтай,2018,6,166,0,0,0
Республика Алтай,2018,7,167,0,0,0
Республика Алтай,2018,8,217,0,0,0
Республика Алтай,2018,9,147,0,0,0
Республика Алтай,2018,10,199,0,0,0
Республика Алтай,2018,11,179,0,0,0
Республика Алтай,2018,12,186,0,0,0
Республика Алтай,2019,1,234,0,0,0
Республика Алтай,2019,2,184,0,0,0
Республика Алтай,2019,3,162,0,0,0
Республика Алтай,2019,4,181,0,0,0
Республика Алтай,2019,5,183,0,0,0
Республика Алтай,2019,6,168,0,0,0
Республика Алтай,2019,7,189,0,0,0
Республика Алтай,2019,8,175,0,0,0
Республика Алтай,2019,9,178,0,0,0
Республика Алтай,2019,10,236,0,0,0
Республика Алтай,2019,11,162,0,0,0
Республика Алтай,2019,12,171,0,0,0
Республика Алтай,2020,1,221,0,0,0
Республика Алтай,2020,2,183,0,0,0
Республика Алтай,2020,3,174,0,0,0
Республика Алтай,2020,4,201,0,0,0
Республика Алтай,2020,5,174,0,0,0
Республика Алтай,2020,6,189,0,0,0
Республика Алтай,2020,7,194,4,2,5
Республика Алтай,2020,8,195,4,0,3
Республика Алтай,2020,9,219,6,0,4
Республика Башкортостан,2016,1,4490,0,0,0
Республика Башкортостан,2016,2,4097,0,0,0
Республика Башкортостан,2016,3,4571,0,0,0
Республика Башкортостан,2016,4,4349,0,0,0
Республика Башкортостан,2016,5,4650,0,0,0
Республика Башкортостан,2016,6,4299,0,0,0
Республика Башкортостан,2016,7,4045,0,0,0
Республика Башкортостан,2016,8,4963,0,0,0
Республика Башкортостан,2016,9,4113,0,0,0
Республика Башкортостан,2016,10,3904,0,0,0
Республика Башкортостан,2016,11,4325,0,0,0
Республика Башкортостан,2016,12,4477,0,0,0
Республика Башкортостан,2017,1,5079,0,0,0
Республика Башкортостан,2017,2,3887,0,0,0
Республика Башкортостан,2017,3,4302,0,0,0
Республика Башкортостан,2017,4,3891,0,0,0
Республика Башкортостан,2017,5,4557,0,0,0
Республика Башкортостан,2017,6,4059,0,0,0
Республика Башкортостан,2017,7,4051,0,0,0
Республика Башкортостан,2017,8,4286,0,0,0
Республика Башкортостан,2017,9,3798,0,0,0
Республика Башкортостан,2017,10,4256,0,0,0
Республика Башкортостан,2017,11,4001,0,0,0
Республика Башкортостан,2017,12,4094,0,0,0
Республика Башкортостан,2018,1,4535,0,0,0
Республика Башкортостан,2018,2,3828,0,0,0
Республика Башкортостан,2018,3,4643,0,0,0
Республика Башкортостан,2018,4,4343,0,0,0
Республика Башкортостан,2018,5,4475,0,0,0
Республика Башкортостан,2018,6,4154,0,0,0
Республика Башкортостан,2018,7,4277,0,0,0
Республика Башкортостан,2018,8,4201,0,0,0
Республика Башкортостан,2018,9,3749,0,0,0
Республика Башкортостан,2018,10,4223,0,0,0
Республика Башкортостан,2018,11,4038,0,0,0
Республика Башкортостан,2018,12,4007,0,0,0
Республика Башкортостан,2019,1,4702,0,0,0
Республика Башкортостан,2019,2,3954,0,0,0
Республика Башкортостан,2019,3,4194,0,0,0
Республика Башкортостан,2019,4,4131,0,0,0
Республика Башкортостан,2019,5,4193,0,0,0
Республика Башкортостан,2019,6,3801,0,0,0
Республика Башкортостан,2019,7,4212,0,0,0
Республика Башкортостан,2019,8,3855,0,0,0
Республика Башкортостан,2019,9,3841,0,0,0
Республика Башкортостан,2019,10,4444,0,0,0
Республика Башкортостан,2019,11,3817,0,0,0
Республика Башкортостан,2019,12,4051,0,0,0
Республика Башкортостан,2020,1,4438,0,0,0
Республика Башкортостан,2020,2,3792,0,0,0
Республика Башкортостан,2020,3,4161,0,0,0
Республика Башкортостан,2020,4,4111,17,6,14
Республика Башкортостан,2020,5,4599,1,8,4
Республика Башкортостан,2020,6,4148,3,9,0
Республика Башкортостан,2020,7,6221,8,1,4
Республика Башкортостан,2020,8,4606,2,1,7
Республика Башкортостан,2020,9,5016,3,1,12
Республика Бурятия,2016,1,939,0,0,0
Республика Бурятия,2016,2,916,0,0,0
Республика Бурятия,2016,3,907,0,0,0
Республика Бурятия,2016,4,919,0,0,0
Республика Бурятия,2016,5,957,0,0,0
Республика Бурятия,2016,6,973,0,0,0
Республика Бурятия,2016,7,877,0,0,0
Республика Бурятия,2016,8,948,0,0,0
Республика Бурятия,2016,9,903,0,0,0
Республика Бурятия,2016,10,923,0,0,0
Республика Бурятия,2016,11,886,0,0,0
Республика Бурятия,2016,12,899,0,0,0
Республика Бурятия,2017,1,992,0,0,0
Республика Бурятия,2017,2,787,0,0,0
Республика Бурятия,2017,3,1041,0,0,0
Республика Бурятия,2017,4,757,0,0,0
Республика Бурятия,2017,5,911,0,0,0
Республика Бурятия,2017,6,887,0,0,0
Республика Бурятия,2017,7,842,0,0,0
Республика Бурятия,2017,8,898,0,0,0
Республика Бурятия,2017,9,798,0,0,0
Республика Бурятия,2017,10,883,0,0,0
Республика Бурятия,2017,11,801,0,0,0
Республика Бурятия,2017,12,848,0,0,0
Республика Бурятия,2018,1,1036,0,0,0
Республика Бурятия,2018,2,825,0,0,0
Республика Бурятия,2018,3,1010,0,0,0
Республика Бурятия,2018,4,913,0,0,0
Республика Бурятия,2018,5,885,0,0,0
Республика Бурятия,2018,6,826,0,0,0
Республика Бурятия,2018,7,829,0,0,0
Республика Бурятия,2018,8,842,0,0,0
Республика Бурятия,2018,9,834,0,0,0
Республика Бурятия,2018,10,927,0,0,0
Республика Бурятия,2018,11,826,0,0,0
Республика Бурятия,2018,12,830,0,0,0
Республика Бурятия,2019,1,1148,0,0,0
Республика Бурятия,2019,2,1019,0,0,0
Республика Бурятия,2019,3,873,0,0,0
Республика Бурятия,2019,4,863,0,0,0
Республика Бурятия,2019,5,918,0,0,0
Республика Бурятия,2019,6,830,0,0,0
Республика Бурятия,2019,7,882,0,0,0
Республика Бурятия,2019,8,881,0,0,0
Республика Бурятия,2019,9,786,0,0,0
Республика Бурятия,2019,10,936,0,0,0
Республика Бурятия,2019,11,864,0,0,0
Республика Бурятия,2019,12,886,0,0,0
Республика Бурятия,2020,1,924,0,0,0
Республика Бурятия,2020,2,792,0,0,0
Республика Бурятия,2020,3,928,0,0,0
Республика Бурятия,2020,4,839,0,0,3
Республика Бурятия,2020,5,806,7,1,7
Республика Бурятия,2020,6,841,11,2,9
Республика Бурятия,2020,7,967,23,1,21
Республика Бурятия,2020,8,852,12,0,7
Республика Бурятия,2020,9,910,19,1,24
Республика Дагестан,2016,1,1279,0,0,0
Республика Дагестан,2016,2,1551,0,0,0
Республика Дагестан,2016,3,1451,0,0,0
Республика Дагестан,2016,4,1268,0,0,0
Республика Дагестан,2016,5,1304,0,0,0
Республика Дагестан,2016,6,1222,0,0,0
Республика Дагестан,2016,7,1078,0,0,0
Республика Дагестан,2016,8,1284,0,0,0
Республика Дагестан,2016,9,1207,0,0,0
Республика Дагестан,2016,10,1174,0,0,0
Республика Дагестан,2016,11,1416,0,0,0
Республика Дагестан,2016,12,1408,0,0,0
Республика Дагестан,2017,1,1316,0,0,0
Республика Дагестан,2017,2,1353,0,0,0
Республика Дагестан,2017,3,1427,0,0,0
Республика Дагестан,2017,4,1347,0,0,0
Республика Дагестан,2017,5,1300,0,0,0
Республика Дагестан,2017,6,1131,0,0,0
Республика Дагестан,2017,7,1206,0,0,0
Республика Дагестан,2017,8,1307,0,0,0
Республика Дагестан,2017,9,1145,0,0,0
Республика Дагестан,2017,10,1290,0,0,0
Республика Дагестан,2017,11,1405,0,0,0
Республика Дагестан,2017,12,1335,0,0,0
Республика Дагестан,2018,1,1224,0,0,0
Республика Дагестан,2018,2,1320,0,0,0
Республика Дагестан,2018,3,1301,0,0,0
Республика Дагестан,2018,4,1258,0,0,0
Республика Дагестан,2018,5,1224,0,0,0
Республика Дагестан,2018,6,1216,0,0,0
Республика Дагестан,2018,7,1389,0,0,0
Республика Дагестан,2018,8,1190,0,0,0
Республика Дагестан,2018,9,1288,0,0,0
Республика Дагестан,2018,10,1073,0,0,0
Республика Дагестан,2018,11,1263,0,0,0
Республика Дагестан,2018,12,1096,0,0,0
Республика Дагестан,2019,1,943,0,0,0
Республика Дагестан,2019,2,1486,0,0,0
Республика Дагестан,2019,3,1315,0,0,0
Республика Дагестан,2019,4,1192,0,0,0
Республика Дагестан,2019,5,1281,0,0,0
Республика Дагестан,2019,6,1042,0,0,0
Республика Дагестан,2019,7,1199,0,0,0
Республика Дагестан,2019,8,1141,0,0,0
Республика Дагестан,2019,9,1200,0,0,0
Республика Дагестан,2019,10,1172,0,0,0
Республика Дагестан,2019,11,1164,0,0,0
Республика Дагестан,2019,12,1347,0,0,0
Республика Дагестан,2020,1,1086,0,0,0
Республика Дагестан,2020,2,1351,0,0,0
Республика Дагестан,2020,3,1303,0,0,0
Республика Дагестан,2020,4,1243,9,1,12
Республика Дагестан,2020,5,2042,240,5,223
Республика Дагестан,2020,6,1140,50,2,139
Республика Дагестан,2020,7,2135,154,8,71
Республика Дагестан,2020,8,1892,71,2,52
Республика Дагестан,2020,9,1798,123,4,124
Республика Ингушетия,2016,1,118,0,0,0
Республика Ингушетия,2016,2,128,0,0,0
Республика Ингушетия,2016,3,131,0,0,0
Республика Ингушетия,2016,4,130,0,0,0
Республика Ингушетия,2016,5,139,0,0,0
Республика Ингушетия,2016,6,91,0,0,0
Республика Ингушетия,2016,7,121,0,0,0
Республика Ингушетия,2016,8,120,0,0,0
Республика Ингушетия,2016,9,126,0,0,0
Республика Ингушетия,2016,10,171,0,0,0
Республика Ингушетия,2016,11,127,0,0,0
Республика Ингушетия,2016,12,153,0,0,0
Республика Ингушетия,2017,1,99,0,0,0
Республика Ингушетия,2017,2,138,0,0,0
Республика Ингушетия,2017,3,132,0,0,0
Республика Ингушетия,2017,4,137,0,0,0
Республика Ингушетия,2017,5,135,0,0,0
Республика Ингушетия,2017,6,100,0,0,0
Республика Ингушетия,2017,7,96,0,0,0
Республика Ингушетия,2017,8,129,0,0,0
Республика Ингушетия,2017,9,125,0,0,0
Республика Ингушетия,2017,10,179,0,0,0
Республика Ингушетия,2017,11,119,0,0,0
Республика Ингушетия,2017,12,165,0,0,0
Республика Ингушетия,2018,1,99,0,0,0
Республика Ингушетия,2018,2,125,0,0,0
Республика Ингушетия,2018,3,123,0,0,0
Республика Ингушетия,2018,4,135,0,0,0
Республика Ингушетия,2018,5,122,0,0,0
Республика Ингушетия,2018,6,108,0,0,0
Республика Ингушетия,2018,7,98,0,0,0
Республика Ингушетия,2018,8,105,0,0,0
Республика Ингушетия,2018,9,133,0,0,0
Республика Ингушетия,2018,10,152,0,0,0
Республика Ингушетия,2018,11,180,0,0,0
Республика Ингушетия,2018,12,168,0,0,0
Республика Ингушетия,2019,1,97,0,0,0
Республика Ингушетия,2019,2,127,0,0,0
Республика Ингушетия,2019,3,122,0,0,0
Республика Ингушетия,2019,4,134,0,0,0
Республика Ингушетия,2019,5,124,0,0,0
Республика Ингушетия,2019,6,105,0,0,0
Республика Ингушетия,2019,7,100,0,0,0
Республика Ингушетия,2019,8,105,0,0,0
Республика Ингушетия,2019,9,112,0,0,0
Республика Ингушетия,2019,10,118,0,0,0
Республика Ингушетия,2019,11,143,0,0,0
Республика Ингушетия,2019,12,178,0,0,0
Республика Ингушетия,2020,1,98,0,0,0
Республика Ингушетия,2020,2,103,0,0,0
Республика Ингушетия,2020,3,124,0,0,0
Республика Ингушетия,2020,4,151,11,0,20
Республика Ингушетия,2020,5,210,21,42,30
Республика Ингушетия,2020,6,136,5,1,18
Республика Ингушетия,2020,7,192,7,11,5
Республика Ингушетия,2020,8,188,9,3,3
Республика Ингушетия,2020,9,154,8,2,7
Республика Калмыкия,2016,1,237,0,0,0
Республика Калмыкия,2016,2,226,0,0,0
Республика Калмыкия,2016,3,224,0,0,0
Республика Калмыкия,2016,4,206,0,0,0
Республика Калмыкия,2016,5,210,0,0,0
Республика Калмыкия,2016,6,244,0,0,0
Республика Калмыкия,2016,7,239,0,0,0
Республика Калмыкия,2016,8,240,0,0,0
Республика Калмыкия,2016,9,204,0,0,0
Республика Калмыкия,2016,10,216,0,0,0
Республика Калмыкия,2016,11,229,0,0,0
Республика Калмыкия,2016,12,234,0,0,0
Республика Калмыкия,2017,1,294,0,0,0
Республика Калмыкия,2017,2,181,0,0,0
Республика Калмыкия,2017,3,321,0,0,0
Республика Калмыкия,2017,4,196,0,0,0
Республика Калмыкия,2017,5,262,0,0,0
Республика Калмыкия,2017,6,213,0,0,0
Республика Калмыкия,2017,7,204,0,0,0
Республика Калмыкия,2017,8,218,0,0,0
Республика Калмыкия,2017,9,215,0,0,0
Республика Калмыкия,2017,10,210,0,0,0
Республика Калмыкия,2017,11,192,0,0,0
Республика Калмыкия,2017,12,249,0,0,0
Республика Калмыкия,2018,1,249,0,0,0
Республика Калмыкия,2018,2,197,0,0,0
Республика Калмыкия,2018,3,230,0,0,0
Республика Калмыкия,2018,4,221,0,0,0
Республика Калмыкия,2018,5,231,0,0,0
Республика Калмыкия,2018,6,203,0,0,0
Республика Калмыкия,2018,7,250,0,0,0
Республика Калмыкия,2018,8,225,0,0,0
Республика Калмыкия,2018,9,186,0,0,0
Республика Калмыкия,2018,10,230,0,0,0
Республика Калмыкия,2018,11,225,0,0,0
Республика Калмыкия,2018,12,202,0,0,0
Республика Калмыкия,2019,1,211,0,0,0
Республика Калмыкия,2019,2,230,0,0,0
Республика Калмыкия,2019,3,233,0,0,0
Республика Калмыкия,2019,4,247,0,0,0
Республика Калмыкия,2019,5,231,0,0,0
Республика Калмыкия,2019,6,194,0,0,0
Республика Калмыкия,2019,7,224,0,0,0
Республика Калмыкия,2019,8,193,0,0,0
Республика Калмыкия,2019,9,186,0,0,0
Республика Калмыкия,2019,10,228,0,0,0
Республика Калмыкия,2019,11,184,0,0,0
Республика Калмыкия,2019,12,203,0,0,0
Республика Калмыкия,2020,1,237,0,0,0
Республика Калмыкия,2020,2,221,0,0,0
Республика Калмыкия,2020,3,203,0,0,0
Республика Калмыкия,2020,4,200,2,0,3
Республика Калмыкия,2020,5,210,12,1,12
Республика Калмыкия,2020,6,258,17,4,8
Республика Калмыкия,2020,7,278,22,4,15
Республика Калмыкия,2020,8,176,14,1,18
Республика Калмыкия,2020,9,300,33,7,15
Республика Карелия,2016,1,846,0,0,0
Республика Карелия,2016,2,750,0,0,0
Республика Карелия,2016,3,812,0,0,0
Республика Карелия,2016,4,727,0,0,0
Республика Карелия,2016,5,800,0,0,0
Республика Карелия,2016,6,730,0,0,0
Республика Карелия,2016,7,731,0,0,0
Республика Карелия,2016,8,834,0,0,0
Республика Карелия,2016,9,799,0,0,0
Республика Карелия,2016,10,742,0,0,0
Республика Карелия,2016,11,786,0,0,0
